row_seq,t_us,baro_valid,baro_updated,baro_seq,bmp_T,bmp_P,bmp_alt,imu_valid,imu_updated,imu_seq,ax,ay,az,gx,gy,gz,aux_valid,aux_updated,aux_seq,lis_ax,lis_ay,lis_az,att_valid,att_updated,att_seq,q0,q1,q2,q3,auxvz_valid,auxvz_updated,auxvz_seq,a_vertical,est_valid,est_updated,est_seeded,est_seq,est_h,est_v,est_a,P00,P01,P10,P11,arm_state,policy_runtime_enabled,software_arm_token,phase,actuator_us,phase_diag_valid,phase_diag_updated,phase_diag_seq,phase_diag_t_ms,phase_diag_age_ms,phase_launch_latched,phase_burnout_latched,phase_descent_latched,phase_launch_candidate,phase_burnout_candidate,phase_descent_candidate,phase_boost_dwell_met,phase_coast_dwell_met,phase_brake_active,phase_launch_confirm_ms,phase_burnout_confirm_ms,phase_descent_confirm_ms,phase_since_launch_ms,phase_since_burnout_ms,policy_valid,policy_cmd,apogee_no_brake,apogee_full_brake,target_apogee,apogee_error,target_nominal,target_effective,uncertainty_margin,warn_mask,gps_x,gps_y,gps_z,gps_vx,gps_vy,gps_vz
1931,38620000,1,1,1932,8.947440,776.146630,2192.696100,1,1,1932,0.208096,-0.117054,1.422197,-0.002390,-0.006842,0.001542,1,1,1932,0.158221,-0.082340,1.418630,1,1,1932,0.999965,0.003256,0.007438,-0.001798,1,1,1932,-8.418997,1,1,1,1932,2093.392586,-131.871294,-8.418997,5.500000,-0.019791,-0.019791,4,2,1,1,4,1000,1,1,1932,38620,0,1,1,1,0,0,0,1,1,0,37680,34070,14140,37620,33960,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.327129,-12.339792,2093.392586,1.251846,-0.517331,-131.871294
1932,38640000,1,1,1933,8.963045,776.402214,2190.055967,1,1,1933,0.207077,-0.118247,1.422177,-0.002601,-0.006642,0.001496,1,1,1933,0.157290,-0.083219,1.420169,1,1,1933,0.999965,0.003272,0.007472,-0.001808,1,1,1933,-8.415447,1,1,1,1933,2090.751794,-132.039603,-8.415447,5.500000,-0.019836,-0.019836,4,2,1,1,4,1000,1,1,1933,38640,0,1,1,1,0,0,0,1,1,0,37700,34090,14160,37640,33980,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.352150,-12.350147,2090.751794,1.250259,-0.518092,-132.039603
1933,38660000,1,1,1934,8.978670,776.658187,2187.412525,1,1,1934,0.206016,-0.119425,1.422125,-0.002811,-0.006441,0.001449,1,1,1934,0.156344,-0.084093,1.421676,1,1,1934,0.999965,0.003288,0.007506,-0.001819,1,1,1934,-8.411893,1,1,1,1934,2088.107637,-132.207841,-8.411893,5.500000,-0.019881,-0.019881,4,2,1,1,4,1000,1,1,1934,38660,0,1,1,1,0,0,0,1,1,0,37720,34110,14180,37660,34000,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.377139,-12.360516,2088.107637,1.248672,-0.518852,-132.207841
1934,38680000,1,1,1935,8.994316,776.914548,2184.765776,1,1,1935,0.204915,-0.120589,1.422044,-0.003021,-0.006239,0.001403,1,1,1935,0.155381,-0.084961,1.423155,1,1,1935,0.999964,0.003304,0.007539,-0.001829,1,1,1935,-8.408337,1,1,1,1935,2085.460117,-132.376007,-8.408337,5.500000,-0.019926,-0.019926,4,2,1,1,4,1000,1,1,1935,38680,0,1,1,1,0,0,0,1,1,0,37740,34130,14200,37680,34020,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.402096,-12.370901,2085.460117,1.247083,-0.519609,-132.376007
1935,38700000,1,1,1936,9.009981,777.171298,2182.115721,1,1,1936,0.203775,-0.121739,1.421939,-0.003229,-0.006036,0.001356,1,1,1936,0.154401,-0.085825,1.424609,1,1,1936,0.999964,0.003319,0.007573,-0.001840,1,1,1936,-8.404777,1,1,1,1936,2082.809235,-132.544103,-8.404777,5.500000,-0.019970,-0.019970,4,2,1,1,4,1000,1,1,1936,38700,0,1,1,1,0,0,0,1,1,0,37760,34150,14220,37700,34040,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.427022,-12.381300,2082.809235,1.245494,-0.520364,-132.544103
1936,38720000,1,1,1937,9.025667,777.428437,2179.462363,1,1,1937,0.202594,-0.122873,1.421813,-0.003437,-0.005832,0.001309,1,1,1937,0.153406,-0.086682,1.426041,1,1,1937,0.999964,0.003335,0.007606,-0.001850,1,1,1937,-8.401215,1,1,1,1937,2080.154992,-132.712127,-8.401215,5.500000,-0.020015,-0.020015,4,2,1,1,4,1000,1,1,1937,38720,0,1,1,1,0,0,0,1,1,0,37780,34170,14240,37720,34060,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.451916,-12.391715,2080.154992,1.243904,-0.521117,-132.712127
1937,38740000,1,1,1938,9.041373,777.685965,2176.805701,1,1,1938,0.201373,-0.123993,1.421672,-0.003643,-0.005627,0.001262,1,1,1938,0.152395,-0.087534,1.427454,1,1,1938,0.999963,0.003350,0.007640,-0.001860,1,1,1938,-8.397649,1,1,1,1938,2077.497391,-132.880080,-8.397649,5.500000,-0.020060,-0.020060,4,2,1,1,4,1000,1,1,1938,38740,0,1,1,1,0,0,0,1,1,0,37800,34190,14260,37740,34080,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.476778,-12.402145,2077.497391,1.242313,-0.521868,-132.880080
1938,38760000,1,1,1939,9.057099,777.943882,2174.145737,1,1,1939,0.200113,-0.125098,1.421518,-0.003849,-0.005421,0.001215,1,1,1939,0.151368,-0.088380,1.428851,1,1,1939,0.999963,0.003366,0.007673,-0.001871,1,1,1939,-8.394081,1,1,1,1939,2074.836432,-133.047962,-8.394081,5.500000,-0.020104,-0.020104,4,2,1,1,4,1000,1,1,1939,38760,0,1,1,1,0,0,0,1,1,0,37820,34210,14280,37760,34100,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.501609,-12.412590,2074.836432,1.240722,-0.522617,-133.047962
1939,38780000,1,1,1940,9.072845,778.202189,2171.482474,1,1,1940,0.198814,-0.126188,1.421358,-0.004052,-0.005215,0.001168,1,1,1940,0.150325,-0.089221,1.430236,1,1,1940,0.999963,0.003381,0.007706,-0.001881,1,1,1940,-8.390509,1,1,1,1940,2072.172116,-133.215772,-8.390509,5.500000,-0.020149,-0.020149,4,2,1,1,4,1000,1,1,1940,38780,0,1,1,1,0,0,0,1,1,0,37840,34230,14300,37780,34120,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.526407,-12.423050,2072.172116,1.239130,-0.523363,-133.215772
1940,38800000,1,1,1941,9.088611,778.460885,2168.815911,1,1,1941,0.197476,-0.127262,1.421194,-0.004255,-0.005008,0.001121,1,1,1941,0.149267,-0.090055,1.431612,1,1,1941,0.999962,0.003396,0.007739,-0.001891,1,1,1941,-8.386935,1,1,1,1941,2069.504446,-133.383511,-8.386935,5.500000,-0.020193,-0.020193,4,2,1,1,4,1000,1,1,1941,38800,0,1,1,1,0,0,0,1,1,0,37860,34250,14320,37800,34140,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.551174,-12.433524,2069.504446,1.237537,-0.524107,-133.383511
1941,38820000,1,1,1942,9.104397,778.719971,2166.146051,1,1,1942,0.196099,-0.128321,1.421032,-0.004456,-0.004800,0.001074,1,1,1942,0.148194,-0.090884,1.432983,1,1,1942,0.999962,0.003410,0.007772,-0.001902,1,1,1942,-8.383357,1,1,1,1942,2066.833422,-133.551178,-8.383357,5.500000,-0.020238,-0.020238,4,2,1,1,4,1000,1,1,1942,38820,0,1,1,1,0,0,0,1,1,0,37880,34270,14340,37820,34160,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.575909,-12.444014,2066.833422,1.235944,-0.524849,-133.551178
1942,38840000,1,1,1943,9.120204,778.979446,2163.472895,1,1,1943,0.194684,-0.129365,1.420875,-0.004656,-0.004592,0.001027,1,1,1943,0.147105,-0.091707,1.434350,1,1,1943,0.999962,0.003425,0.007805,-0.001912,1,1,1943,-8.379777,1,1,1,1943,2064.159047,-133.718773,-8.379777,5.500000,-0.020282,-0.020282,4,2,1,1,4,1000,1,1,1943,38840,0,1,1,1,0,0,0,1,1,0,37900,34290,14360,37840,34180,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.600612,-12.454518,2064.159047,1.234350,-0.525588,-133.718773
1943,38860000,1,1,1944,9.136030,779.239312,2160.796444,1,1,1944,0.193230,-0.130392,1.420729,-0.004855,-0.004383,0.000979,1,1,1944,0.146001,-0.092524,1.435719,1,1,1944,0.999962,0.003439,0.007838,-0.001922,1,1,1944,-8.376193,1,1,1,1944,2061.481321,-133.886297,-8.376193,5.500000,-0.020326,-0.020326,4,2,1,1,4,1000,1,1,1944,38860,0,1,1,1,0,0,0,1,1,0,37920,34310,14380,37860,34200,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.625283,-12.465037,2061.481321,1.232756,-0.526326,-133.886297
1944,38880000,1,1,1945,9.151877,779.499568,2158.116699,1,1,1945,0.191739,-0.131405,1.420596,-0.005051,-0.004173,0.000932,1,1,1945,0.144883,-0.093335,1.437092,1,1,1945,0.999961,0.003453,0.007871,-0.001932,1,1,1945,-8.372607,1,1,1,1945,2058.800246,-134.053749,-8.372607,5.500000,-0.020370,-0.020370,4,2,1,1,4,1000,1,1,1945,38880,0,1,1,1,0,0,0,1,1,0,37940,34330,14400,37880,34220,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.649922,-12.475571,2058.800246,1.231161,-0.527060,-134.053749
1945,38900000,1,1,1946,9.167743,779.760214,2155.433662,1,1,1946,0.190210,-0.132401,1.420482,-0.005246,-0.003962,0.000885,1,1,1946,0.143749,-0.094139,1.438472,1,1,1946,0.999961,0.003468,0.007903,-0.001942,1,1,1946,-8.369017,1,1,1,1946,2056.115823,-134.221130,-8.369017,5.500000,-0.020414,-0.020414,4,2,1,1,4,1000,1,1,1946,38900,0,1,1,1,0,0,0,1,1,0,37960,34350,14420,37900,34240,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.674529,-12.486120,2056.115823,1.229566,-0.527793,-134.221130
1946,38920000,1,1,1947,9.183630,780.021250,2152.747334,1,1,1947,0.188644,-0.133381,1.420391,-0.005440,-0.003751,0.000837,1,1,1947,0.142600,-0.094938,1.439863,1,1,1947,0.999961,0.003481,0.007936,-0.001952,1,1,1947,-8.365425,1,1,1,1947,2053.428055,-134.388438,-8.365425,5.500000,-0.020458,-0.020458,4,2,1,1,4,1000,1,1,1947,38920,0,1,1,1,0,0,0,1,1,0,37980,34370,14440,37920,34260,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.699105,-12.496683,2053.428055,1.227970,-0.528523,-134.388438
1947,38940000,1,1,1948,9.199537,780.282677,2150.057716,1,1,1948,0.187040,-0.134345,1.420326,-0.005631,-0.003540,0.000789,1,1,1948,0.141437,-0.095730,1.441267,1,1,1948,0.999960,0.003495,0.007968,-0.001962,1,1,1948,-8.361830,1,1,1,1948,2050.736941,-134.555675,-8.361830,5.500000,-0.020502,-0.020502,4,2,1,1,4,1000,1,1,1948,38940,0,1,1,1,0,0,0,1,1,0,38000,34390,14460,37940,34280,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.723648,-12.507261,2050.736941,1.226374,-0.529252,-134.555675
1948,38960000,1,1,1949,9.215464,780.544495,2147.364810,1,1,1949,0.185401,-0.135293,1.420293,-0.005821,-0.003328,0.000742,1,1,1949,0.140259,-0.096516,1.442689,1,1,1949,0.999960,0.003509,0.008000,-0.001972,1,1,1949,-8.358232,1,1,1,1949,2048.042484,-134.722839,-8.358232,5.500000,-0.020546,-0.020546,4,2,1,1,4,1000,1,1,1949,38960,0,1,1,1,0,0,0,1,1,0,38020,34410,14480,37960,34300,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.748160,-12.517853,2048.042484,1.224777,-0.529977,-134.722839
1949,38980000,1,1,1950,9.231410,780.806703,2144.668618,1,1,1950,0.183724,-0.136224,1.420296,-0.006009,-0.003115,0.000694,1,1,1950,0.139067,-0.097295,1.444131,1,1,1950,0.999960,0.003522,0.008032,-0.001982,1,1,1950,-8.354631,1,1,1,1950,2045.344686,-134.889932,-8.354631,5.500000,-0.020589,-0.020589,4,2,1,1,4,1000,1,1,1950,38980,0,1,1,1,0,0,0,1,1,0,38040,34430,14500,37980,34320,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.772639,-12.528460,2045.344686,1.223180,-0.530701,-134.889932
1950,39000000,1,1,1951,9.247377,781.069303,2141.969139,1,1,1951,0.182012,-0.137139,1.420338,-0.006195,-0.002902,0.000647,1,1,1951,0.137860,-0.098068,1.445596,1,1,1951,0.999959,0.003535,0.008064,-0.001992,1,1,1951,-8.351026,1,1,1,1951,2042.643547,-135.056953,-8.351026,5.500000,-0.020633,-0.020633,4,2,1,1,4,1000,1,1,1951,39000,0,1,1,1,0,0,0,1,1,0,38060,34450,14520,38000,34340,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.797087,-12.539081,2042.643547,1.221582,-0.531422,-135.056953
1951,39020000,1,1,1952,9.263364,781.332293,2139.266376,1,1,1952,0.180264,-0.138037,1.420423,-0.006379,-0.002689,0.000599,1,1,1952,0.136639,-0.098834,1.447088,1,1,1952,0.999959,0.003548,0.008096,-0.002002,1,1,1952,-8.347420,1,1,1,1952,2039.939069,-135.223901,-8.347420,5.500000,-0.020676,-0.020676,4,2,1,1,4,1000,1,1,1952,39020,0,1,1,1,0,0,0,1,1,0,38080,34470,14540,38020,34360,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.821502,-12.549717,2039.939069,1.219984,-0.532140,-135.223901
1952,39040000,1,1,1953,9.279371,781.595675,2136.560330,1,1,1953,0.178481,-0.138919,1.420557,-0.006561,-0.002475,0.000551,1,1,1953,0.135404,-0.099593,1.448610,1,1,1953,0.999959,0.003561,0.008128,-0.002012,1,1,1953,-8.343810,1,1,1,1953,2037.231253,-135.390777,-8.343810,5.500000,-0.020720,-0.020720,4,2,1,1,4,1000,1,1,1953,39040,0,1,1,1,0,0,0,1,1,0,38100,34490,14560,38040,34380,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.845886,-12.560367,2037.231253,1.218386,-0.532857,-135.390777
1953,39060000,1,1,1954,9.295398,781.859448,2133.851003,1,1,1954,0.176663,-0.139783,1.420742,-0.006741,-0.002261,0.000503,1,1,1954,0.134155,-0.100346,1.450164,1,1,1954,0.999958,0.003574,0.008160,-0.002021,1,1,1954,-8.340197,1,1,1,1954,2034.520101,-135.557581,-8.340197,5.500000,-0.020763,-0.020763,4,2,1,1,4,1000,1,1,1954,39060,0,1,1,1,0,0,0,1,1,0,38120,34510,14580,38060,34400,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.870238,-12.571031,2034.520101,1.216788,-0.533571,-135.557581
1954,39080000,1,1,1955,9.311445,782.123613,2131.138395,1,1,1955,0.174810,-0.140631,1.420983,-0.006918,-0.002047,0.000455,1,1,1955,0.132891,-0.101092,1.451755,1,1,1955,0.999958,0.003586,0.008192,-0.002031,1,1,1955,-8.336581,1,1,1,1955,2031.805615,-135.724313,-8.336581,5.500000,-0.020807,-0.020807,4,2,1,1,4,1000,1,1,1955,39080,0,1,1,1,0,0,0,1,1,0,38140,34530,14600,38080,34420,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.894558,-12.581709,2031.805615,1.215189,-0.534282,-135.724313
1955,39100000,1,1,1956,9.327512,782.388170,2128.422508,1,1,1956,0.172923,-0.141462,1.421283,-0.007094,-0.001832,0.000407,1,1,1956,0.131614,-0.101831,1.453384,1,1,1956,0.999958,0.003599,0.008223,-0.002041,1,1,1956,-8.332963,1,1,1,1956,2029.087796,-135.890972,-8.332963,5.500000,-0.020850,-0.020850,4,2,1,1,4,1000,1,1,1956,39100,0,1,1,1,0,0,0,1,1,0,38160,34550,14620,38100,34440,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.918845,-12.592402,2029.087796,1.213590,-0.534991,-135.890972
1956,39120000,1,1,1957,9.343599,782.653118,2125.703343,1,1,1957,0.171002,-0.142276,1.421647,-0.007267,-0.001617,0.000360,1,1,1957,0.130323,-0.102563,1.455055,1,1,1957,0.999957,0.003611,0.008255,-0.002051,1,1,1957,-8.329341,1,1,1,1957,2026.366645,-136.057559,-8.329341,5.500000,-0.020893,-0.020893,4,2,1,1,4,1000,1,1,1957,39120,0,1,1,1,0,0,0,1,1,0,38180,34570,14640,38120,34460,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.943101,-12.603109,2026.366645,1.211991,-0.535698,-136.057559
1957,39140000,1,1,1958,9.359706,782.918459,2122.980901,1,1,1958,0.169048,-0.143072,1.422078,-0.007438,-0.001402,0.000312,1,1,1958,0.129017,-0.103288,1.456770,1,1,1958,0.999957,0.003623,0.008286,-0.002060,1,1,1958,-8.325717,1,1,1,1958,2023.642163,-136.224073,-8.325717,5.500000,-0.020936,-0.020936,4,2,1,1,4,1000,1,1,1958,39140,0,1,1,1,0,0,0,1,1,0,38200,34590,14660,38140,34480,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.967325,-12.613830,2023.642163,1.210391,-0.536403,-136.224073
1958,39160000,1,1,1959,9.375833,783.184191,2120.255184,1,1,1959,0.167060,-0.143852,1.422580,-0.007606,-0.001186,0.000264,1,1,1959,0.127699,-0.104006,1.458533,1,1,1959,0.999957,0.003634,0.008317,-0.002070,1,1,1959,-8.322090,1,1,1,1959,2020.914353,-136.390515,-8.322090,5.500000,-0.020979,-0.020979,4,2,1,1,4,1000,1,1,1959,39160,0,1,1,1,0,0,0,1,1,0,38220,34610,14680,38160,34500,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,48.991517,-12.624565,2020.914353,1.208792,-0.537105,-136.390515
1959,39180000,1,1,1960,9.391980,783.450316,2117.526194,1,1,1960,0.165040,-0.144614,1.423157,-0.007772,-0.000971,0.000216,1,1,1960,0.126366,-0.104717,1.460346,1,1,1960,0.999956,0.003646,0.008348,-0.002079,1,1,1960,-8.318460,1,1,1,1960,2018.183215,-136.556884,-8.318460,5.500000,-0.021022,-0.021022,4,2,1,1,4,1000,1,1,1960,39180,0,1,1,1,0,0,0,1,1,0,38240,34630,14700,38180,34520,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.015677,-12.635314,2018.183215,1.207192,-0.537804,-136.556884
1960,39200000,1,1,1961,9.408146,783.716834,2114.793930,1,1,1961,0.162987,-0.145358,1.423812,-0.007935,-0.000755,0.000168,1,1,1961,0.125020,-0.105420,1.462213,1,1,1961,0.999956,0.003658,0.008379,-0.002089,1,1,1961,-8.314827,1,1,1,1961,2015.448751,-136.723181,-8.314827,5.500000,-0.021064,-0.021064,4,2,1,1,4,1000,1,1,1961,39200,0,1,1,1,0,0,0,1,1,0,38260,34650,14720,38200,34540,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.039805,-12.646077,2015.448751,1.205592,-0.538501,-136.723181
1961,39220000,1,1,1962,9.424333,783.983744,2112.058395,1,1,1962,0.160902,-0.146085,1.424548,-0.008096,-0.000539,0.000120,1,1,1962,0.123660,-0.106116,1.464134,1,1,1962,0.999956,0.003669,0.008410,-0.002098,1,1,1962,-8.311192,1,1,1,1962,2012.710963,-136.889405,-8.311192,5.500000,-0.021107,-0.021107,4,2,1,1,4,1000,1,1,1962,39220,0,1,1,1,0,0,0,1,1,0,38280,34670,14740,38220,34560,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.063900,-12.656854,2012.710963,1.203993,-0.539196,-136.889405
1962,39240000,1,1,1963,9.440540,784.251047,2109.319590,1,1,1963,0.158786,-0.146794,1.425369,-0.008254,-0.000323,0.000072,1,1,1963,0.122287,-0.106805,1.466114,1,1,1963,0.999955,0.003680,0.008441,-0.002108,1,1,1963,-8.307553,1,1,1,1963,2009.969852,-137.055556,-8.307553,5.500000,-0.021150,-0.021150,4,2,1,1,4,1000,1,1,1963,39240,0,1,1,1,0,0,0,1,1,0,38300,34690,14760,38240,34580,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.087964,-12.667645,2009.969852,1.202393,-0.539888,-137.055556
1963,39260000,1,1,1964,9.456766,784.518743,2106.577516,1,1,1964,0.156639,-0.147485,1.426277,-0.008409,-0.000107,0.000024,1,1,1964,0.120900,-0.107486,1.468154,1,1,1964,0.999955,0.003691,0.008471,-0.002117,1,1,1964,-8.303912,1,1,1,1964,2007.225420,-137.221634,-8.303912,5.500000,-0.021192,-0.021192,4,2,1,1,4,1000,1,1,1964,39260,0,1,1,1,0,0,0,1,1,0,38320,34710,14780,38260,34600,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.111996,-12.678450,2007.225420,1.200793,-0.540578,-137.221634
1964,39280000,1,1,1965,9.473013,784.786832,2103.832174,1,1,1965,0.154461,-0.148158,1.427277,-0.008562,0.000109,-0.000024,1,1,1965,0.119500,-0.108160,1.470257,1,1,1965,0.999955,0.003701,0.008502,-0.002126,1,1,1965,-8.300268,1,1,1,1965,2004.477667,-137.387639,-8.300268,5.500000,-0.021235,-0.021235,4,2,1,1,4,1000,1,1,1965,39280,0,1,1,1,0,0,0,1,1,0,38340,34730,14800,38280,34620,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.135996,-12.689268,2004.477667,1.199193,-0.541265,-137.387639
1965,39300000,1,1,1966,9.489279,785.055314,2101.083566,1,1,1966,0.152252,-0.148814,1.428372,-0.008712,0.000325,-0.000072,1,1,1966,0.118087,-0.108825,1.472425,1,1,1966,0.999954,0.003712,0.008532,-0.002136,1,1,1966,-8.296621,1,1,1,1966,2001.726595,-137.553572,-8.296621,5.500000,-0.021277,-0.021277,4,2,1,1,4,1000,1,1,1966,39300,0,1,1,1,0,0,0,1,1,0,38360,34750,14820,38300,34640,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.159964,-12.700100,2001.726595,1.197593,-0.541950,-137.553572
1966,39320000,1,1,1967,9.505566,785.324190,2098.331693,1,1,1967,0.150014,-0.149451,1.429563,-0.008859,0.000541,-0.000120,1,1,1967,0.116660,-0.109483,1.474661,1,1,1967,0.999954,0.003722,0.008563,-0.002145,1,1,1967,-8.292971,1,1,1,1967,1998.972207,-137.719431,-8.292971,5.500000,-0.021319,-0.021319,4,2,1,1,4,1000,1,1,1967,39320,0,1,1,1,0,0,0,1,1,0,38380,34770,14840,38320,34660,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.183900,-12.710946,1998.972207,1.195993,-0.542632,-137.719431
1967,39340000,1,1,1968,9.521872,785.593459,2095.576556,1,1,1968,0.147747,-0.150071,1.430855,-0.009003,0.000757,-0.000168,1,1,1968,0.115220,-0.110134,1.476966,1,1,1968,0.999954,0.003733,0.008593,-0.002154,1,1,1968,-8.289319,1,1,1,1968,1996.214502,-137.885217,-8.289319,5.500000,-0.021361,-0.021361,4,2,1,1,4,1000,1,1,1968,39340,0,1,1,1,0,0,0,1,1,0,38400,34790,14860,38340,34680,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.207803,-12.721806,1996.214502,1.194393,-0.543312,-137.885217
1968,39360000,1,1,1969,9.538198,785.863123,2092.818157,1,1,1969,0.145450,-0.150672,1.432249,-0.009145,0.000973,-0.000216,1,1,1969,0.113766,-0.110776,1.479343,1,1,1969,0.999953,0.003743,0.008623,-0.002163,1,1,1969,-8.285663,1,1,1,1969,1993.453484,-138.050931,-8.285663,5.500000,-0.021403,-0.021403,4,2,1,1,4,1000,1,1,1969,39360,0,1,1,1,0,0,0,1,1,0,38420,34810,14880,38360,34700,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.231675,-12.732679,1993.453484,1.192793,-0.543990,-138.050931
1969,39380000,1,1,1970,9.554544,786.133180,2090.056496,1,1,1970,0.143125,-0.151255,1.433749,-0.009283,0.001188,-0.000264,1,1,1970,0.112300,-0.111410,1.481793,1,1,1970,0.999953,0.003752,0.008653,-0.002172,1,1,1970,-8.282005,1,1,1,1970,1990.689152,-138.216571,-8.282005,5.500000,-0.021445,-0.021445,4,2,1,1,4,1000,1,1,1970,39380,0,1,1,1,0,0,0,1,1,0,38440,34830,14900,38380,34720,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.255515,-12.743565,1990.689152,1.191193,-0.544664,-138.216571
1970,39400000,1,1,1971,9.570910,786.403631,2087.291575,1,1,1971,0.140772,-0.151820,1.435356,-0.009418,0.001404,-0.000312,1,1,1971,0.110820,-0.112036,1.484318,1,1,1971,0.999953,0.003762,0.008683,-0.002181,1,1,1971,-8.278344,1,1,1,1971,1987.921510,-138.382138,-8.278344,5.500000,-0.021487,-0.021487,4,2,1,1,4,1000,1,1,1971,39400,0,1,1,1,0,0,0,1,1,0,38460,34850,14920,38400,34740,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.279323,-12.754465,1987.921510,1.189594,-0.545337,-138.382138
1971,39420000,1,1,1972,9.587296,786.674476,2084.523395,1,1,1972,0.138392,-0.152366,1.437074,-0.009551,0.001619,-0.000360,1,1,1972,0.109328,-0.112654,1.486921,1,1,1972,0.999953,0.003771,0.008713,-0.002191,1,1,1972,-8.274681,1,1,1,1972,1985.150557,-138.547631,-8.274681,5.500000,-0.021529,-0.021529,4,2,1,1,4,1000,1,1,1972,39420,0,1,1,1,0,0,0,1,1,0,38480,34870,14940,38420,34760,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.303099,-12.765379,1985.150557,1.187994,-0.546006,-138.547631
1972,39440000,1,1,1973,9.603701,786.945716,2081.751958,1,1,1973,0.135984,-0.152894,1.438904,-0.009680,0.001834,-0.000408,1,1,1973,0.107822,-0.113264,1.489603,1,1,1973,0.999952,0.003781,0.008742,-0.002200,1,1,1973,-8.271014,1,1,1,1973,1982.376296,-138.713052,-8.271014,5.500000,-0.021571,-0.021571,4,2,1,1,4,1000,1,1,1973,39440,0,1,1,1,0,0,0,1,1,0,38500,34890,14960,38440,34780,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.326843,-12.776306,1982.376296,1.186395,-0.546674,-138.713052
1973,39460000,1,1,1974,9.620127,787.217350,2078.977264,1,1,1974,0.133549,-0.153403,1.440849,-0.009806,0.002049,-0.000456,1,1,1974,0.106303,-0.113865,1.492364,1,1,1974,0.999952,0.003790,0.008772,-0.002208,1,1,1974,-8.267345,1,1,1,1974,1979.598728,-138.878399,-8.267345,5.500000,-0.021613,-0.021613,4,2,1,1,4,1000,1,1,1974,39460,0,1,1,1,0,0,0,1,1,0,38520,34910,14980,38460,34800,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.350555,-12.787246,1979.598728,1.184796,-0.547338,-138.878399
1974,39480000,1,1,1975,9.636572,787.489379,2076.199315,1,1,1975,0.131089,-0.153894,1.442910,-0.009929,0.002263,-0.000504,1,1,1975,0.104772,-0.114458,1.495208,1,1,1975,0.999952,0.003799,0.008801,-0.002217,1,1,1975,-8.263673,1,1,1,1975,1976.817855,-139.043672,-8.263673,5.500000,-0.021654,-0.021654,4,2,1,1,4,1000,1,1,1975,39480,0,1,1,1,0,0,0,1,1,0,38540,34930,15000,38480,34820,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,49.374235,-12.798199,1976.817855,1.183198,-0.548000,-139.043672
