t_us,bmp_T,bmp_P,bmp_alt,ax,ay,az,gx,gy,gz,lis_ax,lis_ay,lis_az,q0,q1,q2,q3,a_vertical,est_h,est_v,est_a,P00,P01,P10,P11,arm_state,policy_runtime_enabled,software_arm_token,phase,actuator_us,phase_diag_valid,phase_diag_updated,phase_diag_seq,phase_diag_t_ms,phase_diag_age_ms,phase_launch_latched,phase_burnout_latched,phase_descent_latched,phase_launch_candidate,phase_burnout_candidate,phase_descent_candidate,phase_boost_dwell_met,phase_coast_dwell_met,phase_brake_active,phase_launch_confirm_ms,phase_burnout_confirm_ms,phase_descent_confirm_ms,phase_since_launch_ms,phase_since_burnout_ms,policy_valid,policy_cmd,apogee_no_brake,apogee_full_brake,target_apogee,apogee_error,warn_mask,gps_x,gps_y,gps_z,gps_vx,gps_vy,gps_vz
35680000,23.247562,988.792969,205.999449,0.077471,0.101807,9.668236,-0.012337,-0.008863,-0.006821,0.093995,0.082021,9.746578,0.936430,-0.010370,0.015782,0.350346,-0.164494,49.798130,-10.471096,-0.164494,1.404699,0.014678,0.014678,0.170426,2,1,1,4,1000.000000,1,1,1785,35680,0,1,1,1,1,1,1,1,1,0,35080,33880,28300,35020,33760,0,0.000000,49.798130,49.798130,298.814800,-249.016670,0,80.752970,25.137832,50.052109,2.409717,0.899160,-10.491379
35700000,23.248950,988.817699,205.782408,0.050597,0.109183,9.638274,-0.012620,-0.009070,-0.006990,0.069275,0.087550,9.715025,0.936361,-0.010638,0.015797,0.350522,-0.168266,49.592172,-10.469468,-0.168266,1.405410,0.014682,0.014682,0.170418,2,1,1,4,1000.000000,1,1,1786,35700,0,1,1,1,1,1,1,1,1,0,35100,33900,28320,35040,33780,0,0.000000,49.592172,49.592172,298.814500,-249.222328,0,80.791838,25.148091,49.851019,2.407017,0.897959,-10.495107
35720000,23.250338,988.842429,205.565046,0.022429,0.114716,9.608511,-0.012888,-0.009271,-0.007158,0.043195,0.091298,9.683157,0.936291,-0.010903,0.015811,0.350699,-0.171844,49.386155,-10.467847,-0.171844,1.406122,0.014685,0.014685,0.170410,2,1,1,4,1000.000000,1,1,1787,35720,0,1,1,1,1,1,1,1,1,0,35120,33920,28340,35060,33800,0,0.000000,49.386155,49.386155,298.814200,-249.428045,0,80.831112,25.158349,49.649791,2.404287,0.896756,-10.498818
35740000,23.251726,988.867160,205.347520,-0.006311,0.118313,9.580215,-0.013142,-0.009466,-0.007326,0.016467,0.093180,9.652253,0.936222,-0.011167,0.015822,0.350875,-0.175223,49.180069,-10.466231,-0.175223,1.406833,0.014689,0.014689,0.170402,2,1,1,4,1000.000000,1,1,1788,35740,0,1,1,1,1,1,1,1,1,0,35140,33940,28360,35080,33820,0,0.000000,49.180069,49.180069,298.813900,-249.633831,0,80.870802,25.168609,49.448422,2.401527,0.895550,-10.502508
35760000,23.253114,988.891891,205.129982,-0.034890,0.119914,9.554590,-0.013380,-0.009655,-0.007493,-0.010181,0.093137,9.623536,0.936153,-0.011428,0.015832,0.351051,-0.178399,48.973908,-10.464623,-0.178399,1.407545,0.014692,0.014692,0.170394,2,1,1,4,1000.000000,1,1,1789,35760,0,1,1,1,1,1,1,1,1,0,35160,33960,28380,35100,33840,0,0.000000,48.973908,48.973908,298.813600,-249.839692,0,80.910918,25.178873,49.246910,2.398738,0.894343,-10.506171
35780000,23.254502,988.916623,204.912586,-0.062578,0.119491,9.532722,-0.013603,-0.009837,-0.007660,-0.036027,0.091149,9.598113,0.936084,-0.011688,0.015840,0.351227,-0.181369,48.767663,-10.463021,-0.181369,1.408257,0.014695,0.014695,0.170386,2,1,1,4,1000.000000,1,1,1790,35780,0,1,1,1,1,1,1,1,1,0,35180,33980,28400,35120,33860,0,0.000000,48.767663,48.767663,298.813300,-250.045637,0,80.951466,25.189147,49.045252,2.395920,0.893135,-10.509804
35800000,23.255890,988.941356,204.695476,-0.088667,0.117051,9.515525,-0.013810,-0.010012,-0.007826,-0.060370,0.087228,9.576921,0.936014,-0.011945,0.015846,0.351402,-0.184130,48.561325,-10.461426,-0.184130,1.408969,0.014699,0.014699,0.170378,2,1,1,4,1000.000000,1,1,1791,35800,0,1,1,1,1,1,1,1,1,0,35200,34000,28420,35140,33880,0,0.000000,48.561325,48.561325,298.813000,-250.251675,0,80.992454,25.199433,48.843445,2.393076,0.891926,-10.513402
35820000,23.257277,988.966089,204.478788,-0.112491,0.112636,9.503699,-0.014001,-0.010180,-0.007991,-0.082550,0.081417,9.560688,0.935945,-0.012200,0.015850,0.351578,-0.186678,48.354889,-10.459839,-0.186678,1.409681,0.014702,0.014702,0.170370,2,1,1,4,1000.000000,1,1,1792,35820,0,1,1,1,1,1,1,1,1,0,35220,34020,28440,35160,33900,0,0.000000,48.354889,48.354889,298.812700,-250.457811,0,81.033891,25.209736,48.641486,2.390205,0.890717,-10.516961
35840000,23.258665,988.990822,204.262644,-0.133442,0.106320,9.497694,-0.014176,-0.010342,-0.008156,-0.101964,0.073797,9.549893,0.935876,-0.012454,0.015853,0.351753,-0.189009,48.148345,-10.458260,-0.189009,1.410394,0.014705,0.014705,0.170362,2,1,1,4,1000.000000,1,1,1793,35840,0,1,1,1,1,1,1,1,1,0,35240,34040,28460,35180,33920,0,0.000000,48.148345,48.148345,298.812400,-250.664055,0,81.075781,25.220059,48.439372,2.387308,0.889510,-10.520476
35860000,23.260053,989.015556,204.047153,-0.150983,0.098210,9.497689,-0.014334,-0.010497,-0.008320,-0.118082,0.064478,9.544747,0.935806,-0.012704,0.015854,0.351929,-0.191123,47.941688,-10.456689,-0.191123,1.411106,0.014709,0.014709,0.170354,2,1,1,4,1000.000000,1,1,1794,35860,0,1,1,1,1,1,1,1,1,0,35260,34060,28480,35200,33940,0,0.000000,47.941688,47.941688,298.812100,-250.870412,0,81.118132,25.230405,48.237102,2.384387,0.888303,-10.523943
35880000,23.261441,989.040291,203.832405,-0.164668,0.088443,9.503586,-0.014476,-0.010645,-0.008483,-0.130462,0.053599,9.545186,0.935737,-0.012953,0.015853,0.352104,-0.193016,47.734911,-10.455127,-0.193016,1.411819,0.014712,0.014712,0.170347,2,1,1,4,1000.000000,1,1,1795,35880,0,1,1,1,1,1,1,1,1,0,35280,34080,28500,35220,33960,0,0.000000,47.734911,47.734911,298.811800,-251.076889,0,81.160949,25.240778,48.034673,2.381443,0.887098,-10.527359
35900000,23.262829,989.065026,203.618471,-0.174146,0.077182,9.515010,-0.014601,-0.010785,-0.008646,-0.138758,0.041329,9.550874,0.935668,-0.013199,0.015851,0.352279,-0.194685,47.528008,-10.453573,-0.194685,1.412532,0.014716,0.014716,0.170339,2,1,1,4,1000.000000,1,1,1796,35900,0,1,1,1,1,1,1,1,1,0,35300,34100,28520,35240,33980,0,0.000000,47.528008,47.528008,298.811500,-251.283492,0,81.204236,25.251182,47.832081,2.378476,0.885895,-10.530718
35920000,23.264216,989.089761,203.405402,-0.179176,0.064620,9.531334,-0.014710,-0.010918,-0.008808,-0.142733,0.027861,9.561219,0.935598,-0.013442,0.015847,0.352454,-0.196129,47.320972,-10.452028,-0.196129,1.413245,0.014719,0.014719,0.170331,2,1,1,4,1000.000000,1,1,1797,35920,0,1,1,1,1,1,1,1,1,0,35320,34120,28540,35260,34000,0,0.000000,47.320972,47.320972,298.811200,-251.490228,0,81.247998,25.261621,47.629326,2.375487,0.884695,-10.534017
35940000,23.265604,989.114497,203.193226,-0.179628,0.050966,9.551701,-0.014801,-0.011044,-0.008969,-0.142263,0.013410,9.575408,0.935529,-0.013683,0.015841,0.352629,-0.197347,47.113798,-10.450493,-0.197347,1.413959,0.014722,0.014722,0.170324,2,1,1,4,1000.000000,1,1,1798,35940,0,1,1,1,1,1,1,1,1,0,35340,34140,28560,35280,34020,0,0.000000,47.113798,47.113798,298.810900,-251.697102,0,81.292238,25.272097,47.426404,2.372478,0.883498,-10.537251
35960000,23.266992,989.139234,202.981950,-0.175492,0.036453,9.575073,-0.014875,-0.011162,-0.009130,-0.137338,-0.001791,9.592442,0.935460,-0.013922,0.015834,0.352803,-0.198337,46.906482,-10.448968,-0.198337,1.414672,0.014726,0.014726,0.170316,2,1,1,4,1000.000000,1,1,1799,35960,0,1,1,1,1,1,1,1,1,0,35360,34160,28580,35300,34040,0,0.000000,46.906482,46.906482,298.810600,-251.904118,0,81.336960,25.282615,47.223313,2.369449,0.882305,-10.540418
35980000,23.268379,989.163971,202.771557,-0.166873,0.021324,9.600276,-0.014932,-0.011273,-0.009289,-0.128067,-0.017497,9.611191,0.935391,-0.014158,0.015825,0.352978,-0.199097,46.699018,-10.447452,-0.199097,1.415386,0.014729,0.014729,0.170309,2,1,1,4,1000.000000,1,1,1800,35980,0,1,1,1,1,1,1,1,1,0,35380,34180,28600,35320,34060,0,0.000000,46.699018,46.699018,298.810300,-252.111282,0,81.382166,25.293178,47.020051,2.366402,0.881116,-10.543511
36000000,23.269767,989.188708,202.562008,-0.153991,0.005836,9.626061,-0.014972,-0.011376,-0.009448,-0.114673,-0.033449,9.630447,0.935322,-0.014391,0.015814,0.353152,-0.199627,46.491403,-10.445947,-0.199627,1.416100,0.014733,0.014733,0.170301,2,1,1,4,1000.000000,1,1,1801,36000,0,1,1,1,1,1,1,1,1,0,35400,34200,28620,35340,34080,0,0.000000,46.491403,46.491403,298.810000,-252.318597,0,81.427858,25.303790,46.816616,2.363337,0.879932,-10.546529
36020000,23.271155,989.213446,202.353245,-0.137175,-0.009751,9.651158,-0.014995,-0.011471,-0.009607,-0.097487,-0.049385,9.648987,0.935252,-0.014621,0.015801,0.353326,-0.199927,46.283633,-10.444453,-0.199927,1.416814,0.014736,0.014736,0.170294,2,1,1,4,1000.000000,1,1,1802,36020,0,1,1,1,1,1,1,1,1,0,35420,34220,28640,35360,34100,0,0.000000,46.283633,46.283633,298.809700,-252.526067,0,81.474037,25.314453,46.613006,2.360255,0.878754,-10.549467
36040000,23.272542,989.238184,202.145186,-0.116855,-0.025173,9.674345,-0.015000,-0.011559,-0.009764,-0.076939,-0.065041,9.665631,0.935183,-0.014849,0.015787,0.353500,-0.199995,46.075705,-10.442969,-0.199995,1.417528,0.014739,0.014739,0.170286,2,1,1,4,1000.000000,1,1,1803,36040,0,1,1,1,1,1,1,1,1,0,35440,34240,28660,35380,34120,0,0.000000,46.075705,46.075705,298.809400,-252.733695,0,81.520704,25.325172,46.409218,2.357158,0.877581,-10.552321
36060000,23.273930,989.262923,201.937735,-0.093550,-0.040171,9.694500,-0.014987,-0.011639,-0.009921,-0.053550,-0.080156,9.679301,0.935114,-0.015074,0.015772,0.353674,-0.199832,45.867616,-10.441496,-0.199832,1.418243,0.014743,0.014743,0.170279,2,1,1,4,1000.000000,1,1,1804,36060,0,1,1,1,1,1,1,1,1,0,35460,34260,28680,35400,34140,0,0.000000,45.867616,45.867616,298.809100,-252.941484,0,81.567859,25.335951,46.205250,2.354047,0.876414,-10.555088
36080000,23.275317,989.287663,201.730776,-0.067855,-0.054490,9.710659,-0.014958,-0.011711,-0.010077,-0.027915,-0.094476,9.689078,0.935045,-0.015296,0.015755,0.353848,-0.199439,45.659363,-10.440035,-0.199439,1.418957,0.014746,0.014746,0.170272,2,1,1,4,1000.000000,1,1,1805,36080,0,1,1,1,1,1,1,1,1,0,35480,34280,28700,35420,34160,0,0.000000,45.659363,45.659363,298.808800,-253.149437,0,81.615502,25.346791,46.001101,2.350922,0.875255,-10.557764
36100000,23.276705,989.312403,201.524181,-0.040427,-0.067890,9.722062,-0.014911,-0.011775,-0.010232,-0.000691,-0.107761,9.694244,0.934976,-0.015515,0.015736,0.354021,-0.198814,45.450946,-10.438586,-0.198814,1.419672,0.014750,0.014750,0.170265,2,1,1,4,1000.000000,1,1,1806,36100,0,1,1,1,1,1,1,1,1,0,35500,34300,28720,35440,34180,0,0.000000,45.450946,45.450946,298.808500,-253.357554,0,81.663631,25.357697,45.796769,2.347785,0.874102,-10.560346
36120000,23.278092,989.337143,201.317812,-0.011966,-0.080145,9.728188,-0.014847,-0.011831,-0.010386,0.027423,-0.119783,9.694320,0.934907,-0.015731,0.015716,0.354194,-0.197960,45.242363,-10.437149,-0.197960,1.420387,0.014753,0.014753,0.170258,2,1,1,4,1000.000000,1,1,1807,36120,0,1,1,1,1,1,1,1,1,0,35520,34320,28740,35460,34200,0,0.000000,45.242363,45.242363,298.808200,-253.565837,0,81.712245,25.368673,45.592252,2.344637,0.872957,-10.562831
36140000,23.279480,989.361884,201.111521,0.016801,-0.091047,9.728783,-0.014766,-0.011879,-0.010539,0.055701,-0.130337,9.689092,0.934839,-0.015943,0.015694,0.354368,-0.196877,45.033613,-10.435724,-0.196877,1.421102,0.014756,0.014756,0.170251,2,1,1,4,1000.000000,1,1,1808,36140,0,1,1,1,1,1,1,1,1,0,35540,34340,28760,35480,34220,0,0.000000,45.033613,45.033613,298.807900,-253.774287,0,81.761341,25.379720,45.387548,2.341479,0.871821,-10.565214
36160000,23.280867,989.386626,200.905156,0.045139,-0.100412,9.723868,-0.014668,-0.011920,-0.010692,0.083410,-0.139240,9.678621,0.934770,-0.016153,0.015671,0.354541,-0.195567,44.824697,-10.434312,-0.195567,1.421818,0.014760,0.014760,0.170244,2,1,1,4,1000.000000,1,1,1809,36160,0,1,1,1,1,1,1,1,1,0,35560,34360,28780,35500,34240,0,0.000000,44.824697,44.824697,298.807600,-253.982903,0,81.810917,25.390844,45.182655,2.338312,0.870693,-10.567494
36180000,23.282255,989.411368,200.698564,0.072323,-0.108082,9.713743,-0.014552,-0.011952,-0.010844,0.109828,-0.146335,9.663244,0.934701,-0.016360,0.015646,0.354713,-0.194030,44.615615,-10.432912,-0.194030,1.422533,0.014763,0.014763,0.170237,2,1,1,4,1000.000000,1,1,1810,36180,0,1,1,1,1,1,1,1,1,0,35580,34380,28800,35520,34260,0,0.000000,44.615615,44.615615,298.807300,-254.191685,0,81.860970,25.402046,44.977572,2.335136,0.869575,-10.569667
36200000,23.283642,989.436110,200.491593,0.097660,-0.113929,9.698967,-0.014420,-0.011976,-0.010995,0.134264,-0.151495,9.643556,0.934632,-0.016563,0.015620,0.354886,-0.192269,44.406367,-10.431526,-0.192269,1.423249,0.014767,0.014767,0.170230,2,1,1,4,1000.000000,1,1,1811,36200,0,1,1,1,1,1,1,1,1,0,35600,34400,28820,35540,34280,0,0.000000,44.406367,44.406367,298.807000,-254.400633,0,81.911494,25.413330,44.772297,2.331954,0.868466,-10.571729
36220000,23.285029,989.460853,200.284098,0.120502,-0.117853,9.680336,-0.014271,-0.011991,-0.011144,0.156073,-0.154623,9.620385,0.934564,-0.016763,0.015592,0.355058,-0.190286,44.196955,-10.430153,-0.190286,1.423965,0.014770,0.014770,0.170223,2,1,1,4,1000.000000,1,1,1812,36220,0,1,1,1,1,1,1,1,1,0,35620,34420,28840,35560,34300,0,0.000000,44.196955,44.196955,298.806700,-254.609745,0,81.962486,25.424700,44.566828,2.328766,0.867367,-10.573680
36240000,23.286417,989.485597,200.075938,0.140266,-0.119788,9.658842,-0.014106,-0.011999,-0.011293,0.174676,-0.155654,9.594753,0.934495,-0.016960,0.015563,0.355231,-0.188083,43.987382,-10.428794,-0.188083,1.424681,0.014773,0.014773,0.170216,2,1,1,4,1000.000000,1,1,1813,36240,0,1,1,1,1,1,1,1,1,0,35640,34440,28860,35580,34320,0,0.000000,43.987382,43.987382,298.806400,-254.819018,0,82.013940,25.436158,44.361165,2.325573,0.866279,-10.575514
36260000,23.287804,989.510341,199.866987,0.156447,-0.119701,9.635623,-0.013925,-0.011999,-0.011442,0.189571,-0.154560,9.567827,0.934427,-0.017153,0.015532,0.355403,-0.185663,43.777649,-10.427448,-0.185663,1.425397,0.014777,0.014777,0.170210,2,1,1,4,1000.000000,1,1,1814,36260,0,1,1,1,1,1,1,1,1,0,35660,34460,28880,35600,34340,0,0.000000,43.777649,43.777649,298.806100,-255.028451,0,82.065850,25.447707,44.155305,2.322377,0.865202,-10.577231
36280000,23.289191,989.535085,199.657131,0.168631,-0.117595,9.611913,-0.013727,-0.011990,-0.011589,0.200351,-0.151343,9.540867,0.934358,-0.017343,0.015500,0.355574,-0.183028,43.567759,-10.426117,-0.183028,1.426114,0.014780,0.014780,0.170203,2,1,1,4,1000.000000,1,1,1815,36280,0,1,1,1,1,1,1,1,1,0,35680,34480,28900,35620,34360,0,0.000000,43.567759,43.567759,298.805800,-255.238041,0,82.118211,25.459350,43.949248,2.319178,0.864136,-10.578827
36300000,23.290579,989.559830,199.446274,0.176507,-0.113504,9.588979,-0.013514,-0.011974,-0.011735,0.206710,-0.146044,9.515159,0.934290,-0.017530,0.015466,0.355746,-0.180181,43.357716,-10.424801,-0.180181,1.426830,0.014784,0.014784,0.170197,2,1,1,4,1000.000000,1,1,1816,36300,0,1,1,1,1,1,1,1,1,0,35700,34500,28920,35640,34380,0,0.000000,43.357716,43.357716,298.805500,-255.447784,0,82.171014,25.471091,43.742992,2.315978,0.863083,-10.580300
36320000,23.291966,989.584576,199.234337,0.179875,-0.107497,9.568061,-0.013284,-0.011949,-0.011880,0.208450,-0.138735,9.491964,0.934222,-0.017713,0.015431,0.355918,-0.177126,43.147525,-10.423499,-0.177126,1.427547,0.014787,0.014787,0.170190,2,1,1,4,1000.000000,1,1,1817,36320,0,1,1,1,1,1,1,1,1,0,35720,34520,28940,35660,34400,0,0.000000,43.147525,43.147525,298.805200,-255.657675,0,82.224254,25.482932,43.536536,2.312777,0.862041,-10.581647
36340000,23.293353,989.609322,199.021261,0.178647,-0.099676,9.550310,-0.013040,-0.011916,-0.012025,0.205493,-0.129520,9.472447,0.934154,-0.017892,0.015395,0.356089,-0.173867,42.937188,-10.422212,-0.173867,1.428264,0.014791,0.014791,0.170184,2,1,1,4,1000.000000,1,1,1818,36340,0,1,1,1,1,1,1,1,1,0,35740,34540,28960,35680,34420,0,0.000000,42.937188,42.937188,298.804900,-255.867712,0,82.277921,25.494877,43.329878,2.309577,0.861013,-10.582868
36360000,23.294740,989.634068,198.807010,0.172856,-0.090173,9.536736,-0.012780,-0.011876,-0.012168,0.197875,-0.118536,9.457630,0.934086,-0.018068,0.015357,0.356260,-0.170406,42.726711,-10.420941,-0.170406,1.428981,0.014794,0.014794,0.170177,2,1,1,4,1000.000000,1,1,1819,36360,0,1,1,1,1,1,1,1,1,0,35760,34560,28980,35700,34440,0,0.000000,42.726711,42.726711,298.804600,-256.077889,0,82.332007,25.506927,43.123019,2.306379,0.859997,-10.583959
36380000,23.296127,989.658815,198.591569,0.162649,-0.079148,9.528155,-0.012506,-0.011827,-0.012310,0.185752,-0.105947,9.448338,0.934018,-0.018240,0.015318,0.356431,-0.166749,42.516100,-10.419685,-0.166749,1.429698,0.014797,0.014797,0.170171,2,1,1,4,1000.000000,1,1,1820,36380,0,1,1,1,1,1,1,1,1,0,35780,34580,29000,35720,34460,0,0.000000,42.516100,42.516100,298.804300,-256.288200,0,82.386503,25.519086,42.915955,2.303184,0.858995,-10.584919
36400000,23.297514,989.683563,198.374947,0.148288,-0.066788,9.525155,-0.012217,-0.011770,-0.012452,0.169391,-0.091945,9.445163,0.933950,-0.018408,0.015277,0.356601,-0.162898,42.305359,-10.418444,-0.162898,1.430416,0.014801,0.014801,0.170165,2,1,1,4,1000.000000,1,1,1821,36400,0,1,1,1,1,1,1,1,1,0,35800,34600,29020,35740,34480,0,0.000000,42.305359,42.305359,298.804000,-256.498641,0,82.441400,25.531356,42.708688,2.299993,0.858007,-10.585746
36420000,23.298902,989.708311,198.157173,0.130138,-0.053300,9.528059,-0.011914,-0.011705,-0.012592,0.149165,-0.076742,9.448430,0.933883,-0.018573,0.015235,0.356772,-0.158860,42.094495,-10.417220,-0.158860,1.431134,0.014804,0.014804,0.170159,2,1,1,4,1000.000000,1,1,1822,36420,0,1,1,1,1,1,1,1,1,0,35820,34620,29040,35760,34500,0,0.000000,42.094495,42.094495,298.803700,-256.709205,0,82.496687,25.543741,42.501215,2.296807,0.857034,-10.586438
36440000,23.300289,989.733059,197.938301,0.108664,-0.038913,9.536919,-0.011598,-0.011633,-0.012731,0.125547,-0.060571,9.458187,0.933815,-0.018734,0.015192,0.356942,-0.154638,41.883514,-10.416012,-0.154638,1.431852,0.014808,0.014808,0.170153,2,1,1,4,1000.000000,1,1,1823,36440,0,1,1,1,1,1,1,1,1,0,35840,34640,29060,35780,34520,0,0.000000,41.883514,41.883514,298.803400,-256.919886,0,82.552354,25.556242,42.293536,2.293628,0.856075,-10.586994
36460000,23.301676,989.757808,197.718404,0.084413,-0.023869,9.551505,-0.011268,-0.011552,-0.012870,0.099092,-0.043681,9.474201,0.933748,-0.018891,0.015148,0.357112,-0.150237,41.672423,-10.414820,-0.150237,1.432570,0.014811,0.014811,0.170147,2,1,1,4,1000.000000,1,1,1824,36460,0,1,1,1,1,1,1,1,1,0,35860,34660,29080,35800,34540,0,0.000000,41.672423,41.672423,298.803100,-257.130677,0,82.608391,25.568862,42.085651,2.290455,0.855131,-10.587413
36480000,23.303063,989.782557,197.497576,0.058007,-0.008423,9.571322,-0.010925,-0.011464,-0.013007,0.070428,-0.026330,9.495965,0.933680,-0.019045,0.015102,0.357282,-0.145662,41.461228,-10.413645,-0.145662,1.433288,0.014815,0.014815,0.170141,2,1,1,4,1000.000000,1,1,1825,36480,0,1,1,1,1,1,1,1,1,0,35880,34680,29100,35820,34560,0,0.000000,41.461228,41.461228,298.802800,-257.341572,0,82.664784,25.581604,41.877558,2.287291,0.854203,-10.587694
36500000,23.304450,989.807307,197.275926,0.030119,0.007166,9.595630,-0.010569,-0.011368,-0.013143,0.040237,-0.008784,9.522726,0.933613,-0.019194,0.015055,0.357452,-0.140919,41.249938,-10.412487,-0.140919,1.434006,0.014818,0.014818,0.170136,2,1,1,4,1000.000000,1,1,1826,36500,0,1,1,1,1,1,1,1,1,0,35900,34700,29120,35840,34580,0,0.000000,41.249938,41.249938,298.802500,-257.552562,0,82.721523,25.594471,41.669257,2.284136,0.853290,-10.587834
36520000,23.305837,989.832058,197.053581,0.001461,0.022634,9.623480,-0.010201,-0.011264,-0.013278,0.009241,0.008687,9.553519,0.933546,-0.019340,0.015006,0.357621,-0.136013,41.038559,-10.411346,-0.136013,1.434725,0.014822,0.014822,0.170130,2,1,1,4,1000.000000,1,1,1827,36520,0,1,1,1,1,1,1,1,1,0,35920,34720,29140,35860,34600,0,0.000000,41.038559,41.038559,298.802200,-257.763641,0,82.778595,25.607463,41.460747,2.280992,0.852394,-10.587834
36540000,23.307224,989.856809,196.830677,-0.027234,0.037720,9.653761,-0.009821,-0.011152,-0.013412,-0.021821,0.025816,9.587212,0.933479,-0.019481,0.014957,0.357790,-0.130950,40.827100,-10.410223,-0.130950,1.435444,0.014825,0.014825,0.170124,2,1,1,4,1000.000000,1,1,1828,36540,0,1,1,1,1,1,1,1,1,0,35940,34740,29160,35880,34620,0,0.000000,40.827100,40.827100,298.801900,-257.974800,0,82.835987,25.620585,41.252028,2.277859,0.851514,-10.587693
36560000,23.308611,989.881560,196.607365,-0.055233,0.052169,9.685250,-0.009430,-0.011033,-0.013545,-0.052206,0.042344,9.622562,0.933412,-0.019619,0.014906,0.357959,-0.125736,40.615568,-10.409117,-0.125736,1.436163,0.014829,0.014829,0.170119,2,1,1,4,1000.000000,1,1,1829,36560,0,1,1,1,1,1,1,1,1,0,35960,34760,29180,35900,34640,0,0.000000,40.615568,40.615568,298.801600,-258.186032,0,82.893686,25.633837,41.043100,2.274738,0.850651,-10.587409
36580000,23.309997,989.906312,196.383797,-0.081822,0.065738,9.716676,-0.009028,-0.010907,-0.013677,-0.081192,0.058020,9.658269,0.933345,-0.019753,0.014854,0.358128,-0.120376,40.403971,-10.408029,-0.120376,1.436882,0.014832,0.014832,0.170113,2,1,1,4,1000.000000,1,1,1830,36580,0,1,1,1,1,1,1,1,1,0,35980,34780,29200,35920,34660,0,0.000000,40.403971,40.403971,298.801300,-258.397329,0,82.951678,25.647223,40.833961,2.271632,0.849805,-10.586983
36600000,23.311384,989.931065,196.160131,-0.106320,0.078198,9.746775,-0.008616,-0.010773,-0.013808,-0.108089,0.072609,9.693042,0.933279,-0.019882,0.014801,0.358297,-0.114877,40.192318,-10.406959,-0.114877,1.437601,0.014836,0.014836,0.170108,2,1,1,4,1000.000000,1,1,1831,36600,0,1,1,1,1,1,1,1,1,0,36000,34800,29220,35940,34680,0,0.000000,40.192318,40.192318,298.801000,-258.608682,0,83.009950,25.660743,40.624613,2.268539,0.848977,-10.586413
36620000,23.312771,989.955818,195.936526,-0.128102,0.089338,9.774356,-0.008193,-0.010632,-0.013938,-0.132265,0.085895,9.725658,0.933212,-0.020007,0.014746,0.358465,-0.109245,39.980618,-10.405907,-0.109245,1.438320,0.014839,0.014839,0.170103,2,1,1,4,1000.000000,1,1,1832,36620,0,1,1,1,1,1,1,1,1,0,36020,34820,29240,35960,34700,0,0.000000,39.980618,39.980618,298.800700,-258.820082,0,83.068487,25.674401,40.415054,2.265462,0.848166,-10.585701
36640000,23.314158,989.980571,195.713136,-0.146612,0.098970,9.798353,-0.007762,-0.010484,-0.014066,-0.153152,0.097683,9.755018,0.933146,-0.020129,0.014691,0.358633,-0.103487,39.768878,-10.404874,-0.103487,1.439040,0.014843,0.014843,0.170098,2,1,1,4,1000.000000,1,1,1833,36640,0,1,1,1,1,1,1,1,1,0,36040,34840,29260,35980,34720,0,0.000000,39.768878,39.768878,298.800400,-259.031522,0,83.127274,25.688199,40.205285,2.262402,0.847373,-10.584845
